Aussaat_ID,Versuchsjahr,Termin,Termin_Aufgang,Parzelle_ID,Saatstaerke_kg_ha,Reihenabstand,Pflanzenabstand,Saat_Pflanzgut_ID,Keimfaehige_Koerner,Technik_ID
1,1967,19670421,19670519,1,,62.5,40,1,,10
2,1967,19670421,19670519,2,,62.5,40,1,,10
3,1967,19670421,19670519,3,,62.5,40,1,,10
4,1967,19670421,19670519,4,,62.5,40,1,,10
5,1967,19670421,19670519,5,,62.5,40,1,,10
6,1967,19670421,19670519,6,,62.5,40,1,,10
7,1967,19670421,19670519,7,,62.5,40,1,,10
8,1967,19670421,19670519,8,,62.5,40,1,,10
9,1967,19670421,19670519,9,,62.5,40,1,,10
10,1967,19670421,19670519,10,,62.5,40,1,,10
11,1967,19670421,19670519,11,,62.5,40,1,,10
12,1967,19670421,19670519,12,,62.5,40,1,,10
13,1967,19670421,19670519,13,,62.5,40,1,,10
14,1967,19670421,19670519,14,,62.5,40,1,,10
15,1967,19670421,19670519,15,,62.5,40,1,,10
16,1967,19670421,19670519,16,,62.5,40,1,,10
17,1967,19670421,19670519,17,,62.5,40,1,,10
18,1967,19670421,19670519,18,,62.5,40,1,,10
19,1967,19670421,19670519,19,,62.5,40,1,,10
20,1967,19670421,19670519,20,,62.5,40,1,,10
21,1967,19670421,19670519,21,,62.5,40,1,,10
22,1967,19670421,19670519,22,,62.5,40,1,,10
23,1967,19670421,19670519,23,,62.5,40,1,,10
24,1967,19670421,19670519,24,,62.5,40,1,,10
25,1967,19670421,19670519,25,,62.5,40,1,,10
26,1967,19670421,19670519,26,,62.5,40,1,,10
27,1967,19670421,19670519,27,,62.5,40,1,,10
28,1967,19670421,19670519,28,,62.5,40,1,,10
29,1967,19670421,19670519,29,,62.5,40,1,,10
30,1967,19670421,19670519,30,,62.5,40,1,,10
31,1967,19670421,19670519,31,,62.5,40,1,,10
32,1967,19670421,19670519,32,,62.5,40,1,,10
33,1967,19670421,19670519,33,,62.5,40,1,,10
34,1967,19670421,19670519,34,,62.5,40,1,,10
35,1967,19670421,19670519,35,,62.5,40,1,,10
36,1967,19670421,19670519,36,,62.5,40,1,,10
37,1967,19670421,19670519,37,,62.5,40,1,,10
38,1967,19670421,19670519,38,,62.5,40,1,,10
39,1967,19670421,19670519,39,,62.5,40,1,,10
40,1967,19670421,19670519,40,,62.5,40,1,,10
41,1967,19670421,19670519,41,,62.5,40,1,,10
42,1967,19670421,19670519,42,,62.5,40,1,,10
43,1967,19670421,19670519,43,,62.5,40,1,,10
44,1967,19670421,19670519,44,,62.5,40,1,,10
45,1967,19670421,19670519,45,,62.5,40,1,,10
46,1967,19670421,19670519,46,,62.5,40,1,,10
47,1967,19670421,19670519,47,,62.5,40,1,,10
48,1967,19670421,19670519,48,,62.5,40,1,,10
49,1967,19670421,19670519,49,,62.5,40,1,,10
50,1967,19670421,19670519,50,,62.5,40,1,,10
51,1967,19670421,19670519,51,,62.5,40,1,,10
52,1967,19670421,19670519,52,,62.5,40,1,,10
53,1967,19670421,19670519,53,,62.5,40,1,,10
54,1967,19670421,19670519,54,,62.5,40,1,,10
55,1967,19670421,19670519,55,,62.5,40,1,,10
56,1967,19670421,19670519,56,,62.5,40,1,,10
57,1967,19670421,19670519,57,,62.5,40,1,,10
58,1967,19670421,19670519,58,,62.5,40,1,,10
59,1967,19670421,19670519,59,,62.5,40,1,,10
60,1967,19670421,19670519,60,,62.5,40,1,,10
61,1967,19670421,19670519,61,,62.5,40,1,,10
62,1967,19670421,19670519,62,,62.5,40,1,,10
63,1967,19670421,19670519,63,,62.5,40,1,,10
64,1967,19670421,19670519,64,,62.5,40,1,,10
65,1968,19671020,19671106,1,192,20,,2,,9
66,1968,19671020,19671106,2,192,20,,2,,9
67,1968,19671020,19671106,3,192,20,,2,,9
68,1968,19671020,19671106,4,192,20,,2,,9
69,1968,19671020,19671106,5,192,20,,2,,9
70,1968,19671020,19671106,6,192,20,,2,,9
71,1968,19671020,19671106,7,192,20,,2,,9
72,1968,19671020,19671106,8,192,20,,2,,9
73,1968,19671020,19671106,9,192,20,,2,,9
74,1968,19671020,19671106,10,192,20,,2,,9
75,1968,19671020,19671106,11,192,20,,2,,9
76,1968,19671020,19671106,12,192,20,,2,,9
77,1968,19671020,19671106,13,192,20,,2,,9
78,1968,19671020,19671106,14,192,20,,2,,9
79,1968,19671020,19671106,15,192,20,,2,,9
80,1968,19671020,19671106,16,192,20,,2,,9
81,1968,19671020,19671106,17,192,20,,2,,9
82,1968,19671020,19671106,18,192,20,,2,,9
83,1968,19671020,19671106,19,192,20,,2,,9
84,1968,19671020,19671106,20,192,20,,2,,9
85,1968,19671020,19671106,21,192,20,,2,,9
86,1968,19671020,19671106,22,192,20,,2,,9
87,1968,19671020,19671106,23,192,20,,2,,9
88,1968,19671020,19671106,24,192,20,,2,,9
89,1968,19671020,19671106,25,192,20,,2,,9
90,1968,19671020,19671106,26,192,20,,2,,9
91,1968,19671020,19671106,27,192,20,,2,,9
92,1968,19671020,19671106,28,192,20,,2,,9
93,1968,19671020,19671106,29,192,20,,2,,9
94,1968,19671020,19671106,30,192,20,,2,,9
95,1968,19671020,19671106,31,192,20,,2,,9
96,1968,19671020,19671106,32,192,20,,2,,9
97,1968,19671020,19671106,33,192,20,,2,,9
98,1968,19671020,19671106,34,192,20,,2,,9
99,1968,19671020,19671106,35,192,20,,2,,9
100,1968,19671020,19671106,36,192,20,,2,,9
101,1968,19671020,19671106,37,192,20,,2,,9
102,1968,19671020,19671106,38,192,20,,2,,9
103,1968,19671020,19671106,39,192,20,,2,,9
104,1968,19671020,19671106,40,192,20,,2,,9
105,1968,19671020,19671106,41,192,20,,2,,9
106,1968,19671020,19671106,42,192,20,,2,,9
107,1968,19671020,19671106,43,192,20,,2,,9
108,1968,19671020,19671106,44,192,20,,2,,9
109,1968,19671020,19671106,45,192,20,,2,,9
110,1968,19671020,19671106,46,192,20,,2,,9
111,1968,19671020,19671106,47,192,20,,2,,9
112,1968,19671020,19671106,48,192,20,,2,,9
113,1968,19671020,19671106,49,192,20,,2,,9
114,1968,19671020,19671106,50,192,20,,2,,9
115,1968,19671020,19671106,51,192,20,,2,,9
116,1968,19671020,19671106,52,192,20,,2,,9
117,1968,19671020,19671106,53,192,20,,2,,9
118,1968,19671020,19671106,54,192,20,,2,,9
119,1968,19671020,19671106,55,192,20,,2,,9
120,1968,19671020,19671106,56,192,20,,2,,9
121,1968,19671020,19671106,57,192,20,,2,,9
122,1968,19671020,19671106,58,192,20,,2,,9
123,1968,19671020,19671106,59,192,20,,2,,9
124,1968,19671020,19671106,60,192,20,,2,,9
125,1968,19671020,19671106,61,192,20,,2,,9
126,1968,19671020,19671106,62,192,20,,2,,9
127,1968,19671020,19671106,63,192,20,,2,,9
128,1968,19671020,19671106,64,192,20,,2,,9
129,1969,19690510,19690527,1,40,41.7,,3,,8
130,1969,19690510,19690527,2,40,41.7,,3,,8
131,1969,19690510,19690527,3,40,41.7,,3,,8
132,1969,19690510,19690527,4,40,41.7,,3,,8
133,1969,19690510,19690527,5,40,41.7,,3,,8
134,1969,19690510,19690527,6,40,41.7,,3,,8
135,1969,19690510,19690527,7,40,41.7,,3,,8
136,1969,19690510,19690527,8,40,41.7,,3,,8
137,1969,19690510,19690527,9,40,41.7,,3,,8
138,1969,19690510,19690527,10,40,41.7,,3,,8
139,1969,19690510,19690527,11,40,41.7,,3,,8
140,1969,19690510,19690527,12,40,41.7,,3,,8
141,1969,19690510,19690527,13,40,41.7,,3,,8
142,1969,19690510,19690527,14,40,41.7,,3,,8
143,1969,19690510,19690527,15,40,41.7,,3,,8
144,1969,19690510,19690527,16,40,41.7,,3,,8
145,1969,19690510,19690527,17,40,41.7,,3,,8
146,1969,19690510,19690527,18,40,41.7,,3,,8
147,1969,19690510,19690527,19,40,41.7,,3,,8
148,1969,19690510,19690527,20,40,41.7,,3,,8
149,1969,19690510,19690527,21,40,41.7,,3,,8
150,1969,19690510,19690527,22,40,41.7,,3,,8
151,1969,19690510,19690527,23,40,41.7,,3,,8
152,1969,19690510,19690527,24,40,41.7,,3,,8
153,1969,19690510,19690527,25,40,41.7,,3,,8
154,1969,19690510,19690527,26,40,41.7,,3,,8
155,1969,19690510,19690527,27,40,41.7,,3,,8
156,1969,19690510,19690527,28,40,41.7,,3,,8
157,1969,19690510,19690527,29,40,41.7,,3,,8
158,1969,19690510,19690527,30,40,41.7,,3,,8
159,1969,19690510,19690527,31,40,41.7,,3,,8
160,1969,19690510,19690527,32,40,41.7,,3,,8
161,1969,19690510,19690527,33,40,41.7,,3,,8
162,1969,19690510,19690527,34,40,41.7,,3,,8
163,1969,19690510,19690527,35,40,41.7,,3,,8
164,1969,19690510,19690527,36,40,41.7,,3,,8
165,1969,19690510,19690527,37,40,41.7,,3,,8
166,1969,19690510,19690527,38,40,41.7,,3,,8
167,1969,19690510,19690527,39,40,41.7,,3,,8
168,1969,19690510,19690527,40,40,41.7,,3,,8
169,1969,19690510,19690527,41,40,41.7,,3,,8
170,1969,19690510,19690527,42,40,41.7,,3,,8
171,1969,19690510,19690527,43,40,41.7,,3,,8
172,1969,19690510,19690527,44,40,41.7,,3,,8
173,1969,19690510,19690527,45,40,41.7,,3,,8
174,1969,19690510,19690527,46,40,41.7,,3,,8
175,1969,19690510,19690527,47,40,41.7,,3,,8
176,1969,19690510,19690527,48,40,41.7,,3,,8
177,1969,19690510,19690527,49,40,41.7,,3,,8
178,1969,19690510,19690527,50,40,41.7,,3,,8
179,1969,19690510,19690527,51,40,41.7,,3,,8
180,1969,19690510,19690527,52,40,41.7,,3,,8
181,1969,19690510,19690527,53,40,41.7,,3,,8
182,1969,19690510,19690527,54,40,41.7,,3,,8
183,1969,19690510,19690527,55,40,41.7,,3,,8
184,1969,19690510,19690527,56,40,41.7,,3,,8
185,1969,19690510,19690527,57,40,41.7,,3,,8
186,1969,19690510,19690527,58,40,41.7,,3,,8
187,1969,19690510,19690527,59,40,41.7,,3,,8
188,1969,19690510,19690527,60,40,41.7,,3,,8
189,1969,19690510,19690527,61,40,41.7,,3,,8
190,1969,19690510,19690527,62,40,41.7,,3,,8
191,1969,19690510,19690527,63,40,41.7,,3,,8
192,1969,19690510,19690527,64,40,41.7,,3,,8
193,1970,19700407,19700424,1,158,12.5,,4,,9
194,1970,19700407,19700424,2,158,12.5,,4,,9
195,1970,19700407,19700424,3,158,12.5,,4,,9
196,1970,19700407,19700424,4,158,12.5,,4,,9
197,1970,19700407,19700424,5,158,12.5,,4,,9
198,1970,19700407,19700424,6,158,12.5,,4,,9
199,1970,19700407,19700424,7,158,12.5,,4,,9
200,1970,19700407,19700424,8,158,12.5,,4,,9
201,1970,19700407,19700424,9,158,12.5,,4,,9
202,1970,19700407,19700424,10,158,12.5,,4,,9
203,1970,19700407,19700424,11,158,12.5,,4,,9
204,1970,19700407,19700424,12,158,12.5,,4,,9
205,1970,19700407,19700424,13,158,12.5,,4,,9
206,1970,19700407,19700424,14,158,12.5,,4,,9
207,1970,19700407,19700424,15,158,12.5,,4,,9
208,1970,19700407,19700424,16,158,12.5,,4,,9
209,1970,19700407,19700424,17,158,12.5,,4,,9
210,1970,19700407,19700424,18,158,12.5,,4,,9
211,1970,19700407,19700424,19,158,12.5,,4,,9
212,1970,19700407,19700424,20,158,12.5,,4,,9
213,1970,19700407,19700424,21,158,12.5,,4,,9
214,1970,19700407,19700424,22,158,12.5,,4,,9
215,1970,19700407,19700424,23,158,12.5,,4,,9
216,1970,19700407,19700424,24,158,12.5,,4,,9
217,1970,19700407,19700424,25,158,12.5,,4,,9
218,1970,19700407,19700424,26,158,12.5,,4,,9
219,1970,19700407,19700424,27,158,12.5,,4,,9
220,1970,19700407,19700424,28,158,12.5,,4,,9
221,1970,19700407,19700424,29,158,12.5,,4,,9
222,1970,19700407,19700424,30,158,12.5,,4,,9
223,1970,19700407,19700424,31,158,12.5,,4,,9
224,1970,19700407,19700424,32,158,12.5,,4,,9
225,1970,19700407,19700424,33,158,12.5,,4,,9
226,1970,19700407,19700424,34,158,12.5,,4,,9
227,1970,19700407,19700424,35,158,12.5,,4,,9
228,1970,19700407,19700424,36,158,12.5,,4,,9
229,1970,19700407,19700424,37,158,12.5,,4,,9
230,1970,19700407,19700424,38,158,12.5,,4,,9
231,1970,19700407,19700424,39,158,12.5,,4,,9
232,1970,19700407,19700424,40,158,12.5,,4,,9
233,1970,19700407,19700424,41,158,12.5,,4,,9
234,1970,19700407,19700424,42,158,12.5,,4,,9
235,1970,19700407,19700424,43,158,12.5,,4,,9
236,1970,19700407,19700424,44,158,12.5,,4,,9
237,1970,19700407,19700424,45,158,12.5,,4,,9
238,1970,19700407,19700424,46,158,12.5,,4,,9
239,1970,19700407,19700424,47,158,12.5,,4,,9
240,1970,19700407,19700424,48,158,12.5,,4,,9
241,1970,19700407,19700424,49,158,12.5,,4,,9
242,1970,19700407,19700424,50,158,12.5,,4,,9
243,1970,19700407,19700424,51,158,12.5,,4,,9
244,1970,19700407,19700424,52,158,12.5,,4,,9
245,1970,19700407,19700424,53,158,12.5,,4,,9
246,1970,19700407,19700424,54,158,12.5,,4,,9
247,1970,19700407,19700424,55,158,12.5,,4,,9
248,1970,19700407,19700424,56,158,12.5,,4,,9
249,1970,19700407,19700424,57,158,12.5,,4,,9
250,1970,19700407,19700424,58,158,12.5,,4,,9
251,1970,19700407,19700424,59,158,12.5,,4,,9
252,1970,19700407,19700424,60,158,12.5,,4,,9
253,1970,19700407,19700424,61,158,12.5,,4,,9
254,1970,19700407,19700424,62,158,12.5,,4,,9
255,1970,19700407,19700424,63,158,12.5,,4,,9
256,1970,19700407,19700424,64,158,12.5,,4,,9
257,1971,19710419,19700524,1,,75,33.3,5,,10
258,1971,19710419,19700524,2,,75,33.3,5,,10
259,1971,19710419,19700524,3,,75,33.3,5,,10
260,1971,19710419,19700524,4,,75,33.3,5,,10
261,1971,19710419,19700524,5,,75,33.3,5,,10
262,1971,19710419,19700524,6,,75,33.3,5,,10
263,1971,19710419,19700524,7,,75,33.3,5,,10
264,1971,19710419,19700524,8,,75,33.3,5,,10
265,1971,19710419,19700524,9,,75,33.3,5,,10
266,1971,19710419,19700524,10,,75,33.3,5,,10
267,1971,19710419,19700524,11,,75,33.3,5,,10
268,1971,19710419,19700524,12,,75,33.3,5,,10
269,1971,19710419,19700524,13,,75,33.3,5,,10
270,1971,19710419,19700524,14,,75,33.3,5,,10
271,1971,19710419,19700524,15,,75,33.3,5,,10
272,1971,19710419,19700524,16,,75,33.3,5,,10
273,1971,19710419,19700524,17,,75,33.3,5,,10
274,1971,19710419,19700524,18,,75,33.3,5,,10
275,1971,19710419,19700524,19,,75,33.3,5,,10
276,1971,19710419,19700524,20,,75,33.3,5,,10
277,1971,19710419,19700524,21,,75,33.3,5,,10
278,1971,19710419,19700524,22,,75,33.3,5,,10
279,1971,19710419,19700524,23,,75,33.3,5,,10
280,1971,19710419,19700524,24,,75,33.3,5,,10
281,1971,19710419,19700524,25,,75,33.3,5,,10
282,1971,19710419,19700524,26,,75,33.3,5,,10
283,1971,19710419,19700524,27,,75,33.3,5,,10
284,1971,19710419,19700524,28,,75,33.3,5,,10
285,1971,19710419,19700524,29,,75,33.3,5,,10
286,1971,19710419,19700524,30,,75,33.3,5,,10
287,1971,19710419,19700524,31,,75,33.3,5,,10
288,1971,19710419,19700524,32,,75,33.3,5,,10
289,1971,19710419,19700524,33,,75,33.3,5,,10
290,1971,19710419,19700524,34,,75,33.3,5,,10
291,1971,19710419,19700524,35,,75,33.3,5,,10
292,1971,19710419,19700524,36,,75,33.3,5,,10
293,1971,19710419,19700524,37,,75,33.3,5,,10
294,1971,19710419,19700524,38,,75,33.3,5,,10
295,1971,19710419,19700524,39,,75,33.3,5,,10
296,1971,19710419,19700524,40,,75,33.3,5,,10
297,1971,19710419,19700524,41,,75,33.3,5,,10
298,1971,19710419,19700524,42,,75,33.3,5,,10
299,1971,19710419,19700524,43,,75,33.3,5,,10
300,1971,19710419,19700524,44,,75,33.3,5,,10
301,1971,19710419,19700524,45,,75,33.3,5,,10
302,1971,19710419,19700524,46,,75,33.3,5,,10
303,1971,19710419,19700524,47,,75,33.3,5,,10
304,1971,19710419,19700524,48,,75,33.3,5,,10
305,1971,19710419,19700524,49,,75,33.3,5,,10
306,1971,19710419,19700524,50,,75,33.3,5,,10
307,1971,19710419,19700524,51,,75,33.3,5,,10
308,1971,19710419,19700524,52,,75,33.3,5,,10
309,1971,19710419,19700524,53,,75,33.3,5,,10
310,1971,19710419,19700524,54,,75,33.3,5,,10
311,1971,19710419,19700524,55,,75,33.3,5,,10
312,1971,19710419,19700524,56,,75,33.3,5,,10
313,1971,19710419,19700524,57,,75,33.3,5,,10
314,1971,19710419,19700524,58,,75,33.3,5,,10
315,1971,19710419,19700524,59,,75,33.3,5,,10
316,1971,19710419,19700524,60,,75,33.3,5,,10
317,1971,19710419,19700524,61,,75,33.3,5,,10
318,1971,19710419,19700524,62,,75,33.3,5,,10
319,1971,19710419,19700524,63,,75,33.3,5,,10
320,1971,19710419,19700524,64,,75,33.3,5,,10
321,1972,19711011,19711027,1,256,12.5,,6,,9
322,1972,19711011,19711027,2,256,12.5,,6,,9
323,1972,19711011,19711027,3,256,12.5,,6,,9
324,1972,19711011,19711027,4,256,12.5,,6,,9
325,1972,19711011,19711027,5,256,12.5,,6,,9
326,1972,19711011,19711027,6,256,12.5,,6,,9
327,1972,19711011,19711027,7,256,12.5,,6,,9
328,1972,19711011,19711027,8,256,12.5,,6,,9
329,1972,19711011,19711027,9,256,12.5,,6,,9
330,1972,19711011,19711027,10,256,12.5,,6,,9
331,1972,19711011,19711027,11,256,12.5,,6,,9
332,1972,19711011,19711027,12,256,12.5,,6,,9
333,1972,19711011,19711027,13,256,12.5,,6,,9
334,1972,19711011,19711027,14,256,12.5,,6,,9
335,1972,19711011,19711027,15,256,12.5,,6,,9
336,1972,19711011,19711027,16,256,12.5,,6,,9
337,1972,19711011,19711027,17,256,12.5,,6,,9
338,1972,19711011,19711027,18,256,12.5,,6,,9
339,1972,19711011,19711027,19,256,12.5,,6,,9
340,1972,19711011,19711027,20,256,12.5,,6,,9
341,1972,19711011,19711027,21,256,12.5,,6,,9
342,1972,19711011,19711027,22,256,12.5,,6,,9
343,1972,19711011,19711027,23,256,12.5,,6,,9
344,1972,19711011,19711027,24,256,12.5,,6,,9
345,1972,19711011,19711027,25,256,12.5,,6,,9
346,1972,19711011,19711027,26,256,12.5,,6,,9
347,1972,19711011,19711027,27,256,12.5,,6,,9
348,1972,19711011,19711027,28,256,12.5,,6,,9
349,1972,19711011,19711027,29,256,12.5,,6,,9
350,1972,19711011,19711027,30,256,12.5,,6,,9
351,1972,19711011,19711027,31,256,12.5,,6,,9
352,1972,19711011,19711027,32,256,12.5,,6,,9
353,1972,19711011,19711027,33,256,12.5,,6,,9
354,1972,19711011,19711027,34,256,12.5,,6,,9
355,1972,19711011,19711027,35,256,12.5,,6,,9
356,1972,19711011,19711027,36,256,12.5,,6,,9
357,1972,19711011,19711027,37,256,12.5,,6,,9
358,1972,19711011,19711027,38,256,12.5,,6,,9
359,1972,19711011,19711027,39,256,12.5,,6,,9
360,1972,19711011,19711027,40,256,12.5,,6,,9
361,1972,19711011,19711027,41,256,12.5,,6,,9
362,1972,19711011,19711027,42,256,12.5,,6,,9
363,1972,19711011,19711027,43,256,12.5,,6,,9
364,1972,19711011,19711027,44,256,12.5,,6,,9
365,1972,19711011,19711027,45,256,12.5,,6,,9
366,1972,19711011,19711027,46,256,12.5,,6,,9
367,1972,19711011,19711027,47,256,12.5,,6,,9
368,1972,19711011,19711027,48,256,12.5,,6,,9
369,1972,19711011,19711027,49,256,12.5,,6,,9
370,1972,19711011,19711027,50,256,12.5,,6,,9
371,1972,19711011,19711027,51,256,12.5,,6,,9
372,1972,19711011,19711027,52,256,12.5,,6,,9
373,1972,19711011,19711027,53,256,12.5,,6,,9
374,1972,19711011,19711027,54,256,12.5,,6,,9
375,1972,19711011,19711027,55,256,12.5,,6,,9
376,1972,19711011,19711027,56,256,12.5,,6,,9
377,1972,19711011,19711027,57,256,12.5,,6,,9
378,1972,19711011,19711027,58,256,12.5,,6,,9
379,1972,19711011,19711027,59,256,12.5,,6,,9
380,1972,19711011,19711027,60,256,12.5,,6,,9
381,1972,19711011,19711027,61,256,12.5,,6,,9
382,1972,19711011,19711027,62,256,12.5,,6,,9
383,1972,19711011,19711027,63,256,12.5,,6,,9
384,1972,19711011,19711027,64,256,12.5,,6,,9
385,1973,19730426,19730509,1,12.8,41.7,,7,,8
386,1973,19730426,19730509,2,12.8,41.7,,7,,8
387,1973,19730426,19730509,3,12.8,41.7,,7,,8
388,1973,19730426,19730509,4,12.8,41.7,,7,,8
389,1973,19730426,19730509,5,12.8,41.7,,7,,8
390,1973,19730426,19730509,6,12.8,41.7,,7,,8
391,1973,19730426,19730509,7,12.8,41.7,,7,,8
392,1973,19730426,19730509,8,12.8,41.7,,7,,8
393,1973,19730426,19730509,9,12.8,41.7,,7,,8
394,1973,19730426,19730509,10,12.8,41.7,,7,,8
395,1973,19730426,19730509,11,12.8,41.7,,7,,8
396,1973,19730426,19730509,12,12.8,41.7,,7,,8
397,1973,19730426,19730509,13,12.8,41.7,,7,,8
398,1973,19730426,19730509,14,12.8,41.7,,7,,8
399,1973,19730426,19730509,15,12.8,41.7,,7,,8
400,1973,19730426,19730509,16,12.8,41.7,,7,,8
401,1973,19730426,19730509,17,12.8,41.7,,7,,8
402,1973,19730426,19730509,18,12.8,41.7,,7,,8
403,1973,19730426,19730509,19,12.8,41.7,,7,,8
404,1973,19730426,19730509,20,12.8,41.7,,7,,8
405,1973,19730426,19730509,21,12.8,41.7,,7,,8
406,1973,19730426,19730509,22,12.8,41.7,,7,,8
407,1973,19730426,19730509,23,12.8,41.7,,7,,8
408,1973,19730426,19730509,24,12.8,41.7,,7,,8
409,1973,19730426,19730509,25,12.8,41.7,,7,,8
410,1973,19730426,19730509,26,12.8,41.7,,7,,8
411,1973,19730426,19730509,27,12.8,41.7,,7,,8
412,1973,19730426,19730509,28,12.8,41.7,,7,,8
413,1973,19730426,19730509,29,12.8,41.7,,7,,8
414,1973,19730426,19730509,30,12.8,41.7,,7,,8
415,1973,19730426,19730509,31,12.8,41.7,,7,,8
416,1973,19730426,19730509,32,12.8,41.7,,7,,8
