Aussaat_ID,Versuchsjahr,Termin,Termin_Aufgang,Parzelle_ID,Saatstaerke_kg_ha,Reihenabstand,Pflanzenabstand,Saat_Pflanzgut_ID,Keimfaehige_Koerner,Technik_ID
1721,1993,19930323,19930419,57,142.5,12.5,,20,320,9
1722,1993,19930323,19930419,58,142.5,12.5,,20,320,9
1723,1993,19930323,19930419,59,142.5,12.5,,20,320,9
1724,1993,19930323,19930419,60,142.5,12.5,,20,320,9
1725,1993,19930323,19930419,61,142.5,12.5,,20,320,9
1726,1993,19930323,19930419,62,142.5,12.5,,20,320,9
1727,1993,19930323,19930419,63,142.5,12.5,,20,320,9
1728,1993,19930323,19930419,64,142.5,12.5,,20,320,9
1729,1994,19940428,19940526,1,,75,33,12,,10
1730,1994,19940428,19940526,2,,75,33,12,,10
1731,1994,19940428,19940526,3,,75,33,12,,10
1732,1994,19940428,19940526,4,,75,33,12,,10
1733,1994,19940428,19940526,5,,75,33,12,,10
1734,1994,19940428,19940526,6,,75,33,12,,10
1735,1994,19940428,19940526,7,,75,33,12,,10
1736,1994,19940428,19940526,8,,75,33,12,,10
1737,1994,19940428,19940526,9,,75,33,12,,10
1738,1994,19940428,19940526,10,,75,33,12,,10
1739,1994,19940428,19940526,11,,75,33,12,,10
1740,1994,19940428,19940526,12,,75,33,12,,10
1741,1994,19940428,19940526,13,,75,33,12,,10
1742,1994,19940428,19940526,14,,75,33,12,,10
1743,1994,19940428,19940526,15,,75,33,12,,10
1744,1994,19940428,19940526,16,,75,33,12,,10
1745,1994,19940428,19940526,17,,75,33,12,,10
1746,1994,19940428,19940526,18,,75,33,12,,10
1747,1994,19940428,19940526,19,,75,33,12,,10
1748,1994,19940428,19940526,20,,75,33,12,,10
1749,1994,19940428,19940526,21,,75,33,12,,10
1750,1994,19940428,19940526,22,,75,33,12,,10
1751,1994,19940428,19940526,23,,75,33,12,,10
1752,1994,19940428,19940526,24,,75,33,12,,10
1753,1994,19940428,19940526,25,,75,33,12,,10
1754,1994,19940428,19940526,26,,75,33,12,,10
1755,1994,19940428,19940526,27,,75,33,12,,10
1756,1994,19940428,19940526,28,,75,33,12,,10
1757,1994,19940428,19940526,29,,75,33,12,,10
1758,1994,19940428,19940526,30,,75,33,12,,10
1759,1994,19940428,19940526,31,,75,33,12,,10
1760,1994,19940428,19940526,32,,75,33,12,,10
1761,1994,19940428,19940526,33,,75,33,12,,10
1762,1994,19940428,19940526,34,,75,33,12,,10
1763,1994,19940428,19940526,35,,75,33,12,,10
1764,1994,19940428,19940526,36,,75,33,12,,10
1765,1994,19940428,19940526,37,,75,33,12,,10
1766,1994,19940428,19940526,38,,75,33,12,,10
1767,1994,19940428,19940526,39,,75,33,12,,10
1768,1994,19940428,19940526,40,,75,33,12,,10
1769,1994,19940428,19940526,41,,75,33,12,,10
1770,1994,19940428,19940526,42,,75,33,12,,10
1771,1994,19940428,19940526,43,,75,33,12,,10
1772,1994,19940428,19940526,44,,75,33,12,,10
1773,1994,19940428,19940526,45,,75,33,12,,10
1774,1994,19940428,19940526,46,,75,33,12,,10
1775,1994,19940428,19940526,47,,75,33,12,,10
1776,1994,19940428,19940526,48,,75,33,12,,10
1777,1994,19940428,19940526,49,,75,33,12,,10
1778,1994,19940428,19940526,50,,75,33,12,,10
1779,1994,19940428,19940526,51,,75,33,12,,10
1780,1994,19940428,19940526,52,,75,33,12,,10
1781,1994,19940428,19940526,53,,75,33,12,,10
1782,1994,19940428,19940526,54,,75,33,12,,10
1783,1994,19940428,19940526,55,,75,33,12,,10
1784,1994,19940428,19940526,56,,75,33,12,,10
1785,1994,19940428,19940526,57,,75,33,12,,10
1786,1994,19940428,19940526,58,,75,33,12,,10
1787,1994,19940428,19940526,59,,75,33,12,,10
1788,1994,19940428,19940526,60,,75,33,12,,10
1789,1994,19940428,19940526,61,,75,33,12,,10
1790,1994,19940428,19940526,62,,75,33,12,,10
1791,1994,19940428,19940526,63,,75,33,12,,10
1792,1994,19940428,19940526,64,,75,33,12,,10
1793,1995,19941026,19941118,1,230.5,12.5,,18,500,9
1794,1995,19941026,19941118,2,230.5,12.5,,18,500,9
1795,1995,19941026,19941118,3,230.5,12.5,,18,500,9
1796,1995,19941026,19941118,4,230.5,12.5,,18,500,9
1797,1995,19941026,19941118,5,230.5,12.5,,18,500,9
1798,1995,19941026,19941118,6,230.5,12.5,,18,500,9
1799,1995,19941026,19941118,7,230.5,12.5,,18,500,9
1800,1995,19941026,19941118,8,230.5,12.5,,18,500,9
1801,1995,19941026,19941118,9,230.5,12.5,,18,500,9
1802,1995,19941026,19941118,10,230.5,12.5,,18,500,9
1803,1995,19941026,19941118,11,230.5,12.5,,18,500,9
1804,1995,19941026,19941118,12,230.5,12.5,,18,500,9
1805,1995,19941026,19941118,13,230.5,12.5,,18,500,9
1806,1995,19941026,19941118,14,230.5,12.5,,18,500,9
1807,1995,19941026,19941118,15,230.5,12.5,,18,500,9
1808,1995,19941026,19941118,16,230.5,12.5,,18,500,9
1809,1995,19941026,19941118,17,230.5,12.5,,18,500,9
1810,1995,19941026,19941118,18,230.5,12.5,,18,500,9
1811,1995,19941026,19941118,19,230.5,12.5,,18,500,9
1812,1995,19941026,19941118,20,230.5,12.5,,18,500,9
1813,1995,19941026,19941118,21,230.5,12.5,,18,500,9
1814,1995,19941026,19941118,22,230.5,12.5,,18,500,9
1815,1995,19941026,19941118,23,230.5,12.5,,18,500,9
1816,1995,19941026,19941118,24,230.5,12.5,,18,500,9
1817,1995,19941026,19941118,25,230.5,12.5,,18,500,9
1818,1995,19941026,19941118,26,230.5,12.5,,18,500,9
1819,1995,19941026,19941118,27,230.5,12.5,,18,500,9
1820,1995,19941026,19941118,28,230.5,12.5,,18,500,9
1821,1995,19941026,19941118,29,230.5,12.5,,18,500,9
1822,1995,19941026,19941118,30,230.5,12.5,,18,500,9
1823,1995,19941026,19941118,31,230.5,12.5,,18,500,9
1824,1995,19941026,19941118,32,230.5,12.5,,18,500,9
1825,1995,19941026,19941118,33,230.5,12.5,,18,500,9
1826,1995,19941026,19941118,34,230.5,12.5,,18,500,9
1827,1995,19941026,19941118,35,230.5,12.5,,18,500,9
1828,1995,19941026,19941118,36,230.5,12.5,,18,500,9
1829,1995,19941026,19941118,37,230.5,12.5,,18,500,9
1830,1995,19941026,19941118,38,230.5,12.5,,18,500,9
1831,1995,19941026,19941118,39,230.5,12.5,,18,500,9
1832,1995,19941026,19941118,40,230.5,12.5,,18,500,9
1833,1995,19941026,19941118,41,230.5,12.5,,18,500,9
1834,1995,19941026,19941118,42,230.5,12.5,,18,500,9
1835,1995,19941026,19941118,43,230.5,12.5,,18,500,9
1836,1995,19941026,19941118,44,230.5,12.5,,18,500,9
1837,1995,19941026,19941118,45,230.5,12.5,,18,500,9
1838,1995,19941026,19941118,46,230.5,12.5,,18,500,9
1839,1995,19941026,19941118,47,230.5,12.5,,18,500,9
1840,1995,19941026,19941118,48,230.5,12.5,,18,500,9
1841,1995,19941026,19941118,49,230.5,12.5,,18,500,9
1842,1995,19941026,19941118,50,230.5,12.5,,18,500,9
1843,1995,19941026,19941118,51,230.5,12.5,,18,500,9
1844,1995,19941026,19941118,52,230.5,12.5,,18,500,9
1845,1995,19941026,19941118,53,230.5,12.5,,18,500,9
1846,1995,19941026,19941118,54,230.5,12.5,,18,500,9
1847,1995,19941026,19941118,55,230.5,12.5,,18,500,9
1848,1995,19941026,19941118,56,230.5,12.5,,18,500,9
1849,1995,19941026,19941118,57,230.5,12.5,,18,500,9
1850,1995,19941026,19941118,58,230.5,12.5,,18,500,9
1851,1995,19941026,19941118,59,230.5,12.5,,18,500,9
1852,1995,19941026,19941118,60,230.5,12.5,,18,500,9
1853,1995,19941026,19941118,61,230.5,12.5,,18,500,9
1854,1995,19941026,19941118,62,230.5,12.5,,18,500,9
1855,1995,19941026,19941118,63,230.5,12.5,,18,500,9
1856,1995,19941026,19941118,64,230.5,12.5,,18,500,9
1857,1996,19951006,19951019,1,114.5,12.5,,21,320,9
1858,1996,19951006,19951019,2,114.5,12.5,,21,320,9
1859,1996,19951006,19951019,3,114.5,12.5,,21,320,9
1860,1996,19951006,19951019,4,114.5,12.5,,21,320,9
1861,1996,19951006,19951019,5,114.5,12.5,,21,320,9
1862,1996,19951006,19951019,6,114.5,12.5,,21,320,9
1863,1996,19951006,19951019,7,114.5,12.5,,21,320,9
1864,1996,19951006,19951019,8,114.5,12.5,,21,320,9
1865,1996,19951006,19951019,9,114.5,12.5,,21,320,9
1866,1996,19951006,19951019,10,114.5,12.5,,21,320,9
1867,1996,19951006,19951019,11,114.5,12.5,,21,320,9
1868,1996,19951006,19951019,12,114.5,12.5,,21,320,9
1869,1996,19951006,19951019,13,114.5,12.5,,21,320,9
1870,1996,19951006,19951019,14,114.5,12.5,,21,320,9
1871,1996,19951006,19951019,15,114.5,12.5,,21,320,9
1872,1996,19951006,19951019,16,114.5,12.5,,21,320,9
1873,1996,19951006,19951019,17,114.5,12.5,,21,320,9
1874,1996,19951006,19951019,18,114.5,12.5,,21,320,9
1875,1996,19951006,19951019,19,114.5,12.5,,21,320,9
1876,1996,19951006,19951019,20,114.5,12.5,,21,320,9
1877,1996,19951006,19951019,21,114.5,12.5,,21,320,9
1878,1996,19951006,19951019,22,114.5,12.5,,21,320,9
1879,1996,19951006,19951019,23,114.5,12.5,,21,320,9
1880,1996,19951006,19951019,24,114.5,12.5,,21,320,9
1881,1996,19951006,19951019,25,114.5,12.5,,21,320,9
1882,1996,19951006,19951019,26,114.5,12.5,,21,320,9
1883,1996,19951006,19951019,27,114.5,12.5,,21,320,9
1884,1996,19951006,19951019,28,114.5,12.5,,21,320,9
1885,1996,19951006,19951019,29,114.5,12.5,,21,320,9
1886,1996,19951006,19951019,30,114.5,12.5,,21,320,9
1887,1996,19951006,19951019,31,114.5,12.5,,21,320,9
1888,1996,19951006,19951019,32,114.5,12.5,,21,320,9
1889,1996,19951006,19951019,33,114.5,12.5,,21,320,9
1890,1996,19951006,19951019,34,114.5,12.5,,21,320,9
1891,1996,19951006,19951019,35,114.5,12.5,,21,320,9
1892,1996,19951006,19951019,36,114.5,12.5,,21,320,9
1893,1996,19951006,19951019,37,114.5,12.5,,21,320,9
1894,1996,19951006,19951019,38,114.5,12.5,,21,320,9
1895,1996,19951006,19951019,39,114.5,12.5,,21,320,9
1896,1996,19951006,19951019,40,114.5,12.5,,21,320,9
1897,1996,19951006,19951019,41,114.5,12.5,,21,320,9
1898,1996,19951006,19951019,42,114.5,12.5,,21,320,9
1899,1996,19951006,19951019,43,114.5,12.5,,21,320,9
1900,1996,19951006,19951019,44,114.5,12.5,,21,320,9
1901,1996,19951006,19951019,45,114.5,12.5,,21,320,9
1902,1996,19951006,19951019,46,114.5,12.5,,21,320,9
1903,1996,19951006,19951019,47,114.5,12.5,,21,320,9
1904,1996,19951006,19951019,48,114.5,12.5,,21,320,9
1905,1996,19951006,19951019,49,114.5,12.5,,21,320,9
1906,1996,19951006,19951019,50,114.5,12.5,,21,320,9
1907,1996,19951006,19951019,51,114.5,12.5,,21,320,9
1908,1996,19951006,19951019,52,114.5,12.5,,21,320,9
1909,1996,19951006,19951019,53,114.5,12.5,,21,320,9
1910,1996,19951006,19951019,54,114.5,12.5,,21,320,9
1911,1996,19951006,19951019,55,114.5,12.5,,21,320,9
1912,1996,19951006,19951019,56,114.5,12.5,,21,320,9
1913,1996,19951006,19951019,57,114.5,12.5,,21,320,9
1914,1996,19951006,19951019,58,114.5,12.5,,21,320,9
1915,1996,19951006,19951019,59,114.5,12.5,,21,320,9
1916,1996,19951006,19951019,60,114.5,12.5,,21,320,9
1917,1996,19951006,19951019,61,114.5,12.5,,21,320,9
1918,1996,19951006,19951019,62,114.5,12.5,,21,320,9
1919,1996,19951006,19951019,63,114.5,12.5,,21,320,9
1920,1996,19951006,19951019,64,114.5,12.5,,21,320,9
1921,1997,19970402,19970505,1,,45,,19,,8
1922,1997,19970402,19970505,2,,45,,19,,8
1923,1997,19970402,19970505,3,,45,,19,,8
1924,1997,19970402,19970505,4,,45,,19,,8
1925,1997,19970402,19970505,5,,45,,19,,8
1926,1997,19970402,19970505,6,,45,,19,,8
1927,1997,19970402,19970505,7,,45,,19,,8
1928,1997,19970402,19970505,8,,45,,19,,8
1929,1997,19970402,19970505,9,,45,,19,,8
1930,1997,19970402,19970505,10,,45,,19,,8
1931,1997,19970402,19970505,11,,45,,19,,8
1932,1997,19970402,19970505,12,,45,,19,,8
1933,1997,19970402,19970505,13,,45,,19,,8
1934,1997,19970402,19970505,14,,45,,19,,8
1935,1997,19970402,19970505,15,,45,,19,,8
1936,1997,19970402,19970505,16,,45,,19,,8
1937,1997,19970402,19970505,17,,45,,19,,8
1938,1997,19970402,19970505,18,,45,,19,,8
1939,1997,19970402,19970505,19,,45,,19,,8
1940,1997,19970402,19970505,20,,45,,19,,8
1941,1997,19970402,19970505,21,,45,,19,,8
1942,1997,19970402,19970505,22,,45,,19,,8
1943,1997,19970402,19970505,23,,45,,19,,8
1944,1997,19970402,19970505,24,,45,,19,,8
1945,1997,19970402,19970505,25,,45,,19,,8
1946,1997,19970402,19970505,26,,45,,19,,8
1947,1997,19970402,19970505,27,,45,,19,,8
1948,1997,19970402,19970505,28,,45,,19,,8
1949,1997,19970402,19970505,29,,45,,19,,8
1950,1997,19970402,19970505,30,,45,,19,,8
1951,1997,19970402,19970505,31,,45,,19,,8
1952,1997,19970402,19970505,32,,45,,19,,8
1953,1997,19970402,19970505,33,,45,,19,,8
1954,1997,19970402,19970505,34,,45,,19,,8
1955,1997,19970402,19970505,35,,45,,19,,8
1956,1997,19970402,19970505,36,,45,,19,,8
1957,1997,19970402,19970505,37,,45,,19,,8
1958,1997,19970402,19970505,38,,45,,19,,8
1959,1997,19970402,19970505,39,,45,,19,,8
1960,1997,19970402,19970505,40,,45,,19,,8
1961,1997,19970402,19970505,41,,45,,19,,8
1962,1997,19970402,19970505,42,,45,,19,,8
1963,1997,19970402,19970505,43,,45,,19,,8
1964,1997,19970402,19970505,44,,45,,19,,8
1965,1997,19970402,19970505,45,,45,,19,,8
1966,1997,19970402,19970505,46,,45,,19,,8
1967,1997,19970402,19970505,47,,45,,19,,8
1968,1997,19970402,19970505,48,,45,,19,,8
1969,1997,19970402,19970505,49,,45,,19,,8
1970,1997,19970402,19970505,50,,45,,19,,8
1971,1997,19970402,19970505,51,,45,,19,,8
1972,1997,19970402,19970505,52,,45,,19,,8
1973,1997,19970402,19970505,53,,45,,19,,8
1974,1997,19970402,19970505,54,,45,,19,,8
1975,1997,19970402,19970505,55,,45,,19,,8
1976,1997,19970402,19970505,56,,45,,19,,8
1977,1997,19970402,19970505,57,,45,,19,,8
1978,1997,19970402,19970505,58,,45,,19,,8
1979,1997,19970402,19970505,59,,45,,19,,8
1980,1997,19970402,19970505,60,,45,,19,,8
1981,1997,19970402,19970505,61,,45,,19,,8
1982,1997,19970402,19970505,62,,45,,19,,8
1983,1997,19970402,19970505,63,,45,,19,,8
1984,1997,19970402,19970505,64,,45,,19,,8
1985,1998,19980330,19980413,1,150,12.5,,20,150,9
1986,1998,19980330,19980413,2,150,12.5,,20,150,9
1987,1998,19980330,19980413,3,150,12.5,,20,150,9
1988,1998,19980330,19980413,4,150,12.5,,20,150,9
1989,1998,19980330,19980413,5,150,12.5,,20,150,9
1990,1998,19980330,19980413,6,150,12.5,,20,150,9
1991,1998,19980330,19980413,7,150,12.5,,20,150,9
1992,1998,19980330,19980413,8,150,12.5,,20,150,9
1993,1998,19980330,19980413,9,150,12.5,,20,150,9
1994,1998,19980330,19980413,10,150,12.5,,20,150,9
1995,1998,19980330,19980413,11,150,12.5,,20,150,9
1996,1998,19980330,19980413,12,150,12.5,,20,150,9
1997,1998,19980330,19980413,13,150,12.5,,20,150,9
1998,1998,19980330,19980413,14,150,12.5,,20,150,9
1999,1998,19980330,19980413,15,150,12.5,,20,150,9
2000,1998,19980330,19980413,16,150,12.5,,20,150,9
2001,1998,19980330,19980413,17,150,12.5,,20,150,9
2002,1998,19980330,19980413,18,150,12.5,,20,150,9
2003,1998,19980330,19980413,19,150,12.5,,20,150,9
2004,1998,19980330,19980413,20,150,12.5,,20,150,9
2005,1998,19980330,19980413,21,150,12.5,,20,150,9
2006,1998,19980330,19980413,22,150,12.5,,20,150,9
2007,1998,19980330,19980413,23,150,12.5,,20,150,9
2008,1998,19980330,19980413,24,150,12.5,,20,150,9
2009,1998,19980330,19980413,25,150,12.5,,20,150,9
2010,1998,19980330,19980413,26,150,12.5,,20,150,9
2011,1998,19980330,19980413,27,150,12.5,,20,150,9
2012,1998,19980330,19980413,28,150,12.5,,20,150,9
2013,1998,19980330,19980413,29,150,12.5,,20,150,9
2014,1998,19980330,19980413,30,150,12.5,,20,150,9
2015,1998,19980330,19980413,31,150,12.5,,20,150,9
2016,1998,19980330,19980413,32,150,12.5,,20,150,9
2017,1998,19980330,19980413,33,150,12.5,,20,150,9
2018,1998,19980330,19980413,34,150,12.5,,20,150,9
2019,1998,19980330,19980413,35,150,12.5,,20,150,9
2020,1998,19980330,19980413,36,150,12.5,,20,150,9
2021,1998,19980330,19980413,37,150,12.5,,20,150,9
2022,1998,19980330,19980413,38,150,12.5,,20,150,9
2023,1998,19980330,19980413,39,150,12.5,,20,150,9
2024,1998,19980330,19980413,40,150,12.5,,20,150,9
2025,1998,19980330,19980413,41,150,12.5,,20,150,9
2026,1998,19980330,19980413,42,150,12.5,,20,150,9
2027,1998,19980330,19980413,43,150,12.5,,20,150,9
2028,1998,19980330,19980413,44,150,12.5,,20,150,9
2029,1998,19980330,19980413,45,150,12.5,,20,150,9
2030,1998,19980330,19980413,46,150,12.5,,20,150,9
2031,1998,19980330,19980413,47,150,12.5,,20,150,9
2032,1998,19980330,19980413,48,150,12.5,,20,150,9
2033,1998,19980330,19980413,49,150,12.5,,20,150,9
2034,1998,19980330,19980413,50,150,12.5,,20,150,9
2035,1998,19980330,19980413,51,150,12.5,,20,150,9
2036,1998,19980330,19980413,52,150,12.5,,20,150,9
2037,1998,19980330,19980413,53,150,12.5,,20,150,9
2038,1998,19980330,19980413,54,150,12.5,,20,150,9
2039,1998,19980330,19980413,55,150,12.5,,20,150,9
2040,1998,19980330,19980413,56,150,12.5,,20,150,9
2041,1998,19980330,19980413,57,150,12.5,,20,150,9
2042,1998,19980330,19980413,58,150,12.5,,20,150,9
2043,1998,19980330,19980413,59,150,12.5,,20,150,9
2044,1998,19980330,19980413,60,150,12.5,,20,150,9
2045,1998,19980330,19980413,61,150,12.5,,20,150,9
2046,1998,19980330,19980413,62,150,12.5,,20,150,9
2047,1998,19980330,19980413,63,150,12.5,,20,150,9
2048,1998,19980330,19980413,64,150,12.5,,20,150,9
2049,2002,20020409,20020429,1,,45,18,19,,8
2050,2002,20020409,20020429,2,,45,18,19,,8
2051,2002,20020409,20020429,3,,45,18,19,,8
2052,2002,20020409,20020429,4,,45,18,19,,8
2053,2002,20020409,20020429,5,,45,18,19,,8
2054,2002,20020409,20020429,6,,45,18,19,,8
2055,2002,20020409,20020429,7,,45,18,19,,8
2056,2002,20020409,20020429,8,,45,18,19,,8
2057,2002,20020409,20020429,9,,45,18,19,,8
2058,2002,20020409,20020429,10,,45,18,19,,8
2059,2002,20020409,20020429,11,,45,18,19,,8
2060,2002,20020409,20020429,12,,45,18,19,,8
2061,2002,20020409,20020429,13,,45,18,19,,8
2062,2002,20020409,20020429,14,,45,18,19,,8
2063,2002,20020409,20020429,15,,45,18,19,,8
2064,2002,20020409,20020429,16,,45,18,19,,8
2065,2002,20020409,20020429,17,,45,18,19,,8
2066,2002,20020409,20020429,18,,45,18,19,,8
2067,2002,20020409,20020429,19,,45,18,19,,8
2068,2002,20020409,20020429,20,,45,18,19,,8
2069,2002,20020409,20020429,21,,45,18,19,,8
2070,2002,20020409,20020429,22,,45,18,19,,8
2071,2002,20020409,20020429,23,,45,18,19,,8
2072,2002,20020409,20020429,24,,45,18,19,,8
2073,2002,20020409,20020429,25,,45,18,19,,8
2074,2002,20020409,20020429,26,,45,18,19,,8
2075,2002,20020409,20020429,27,,45,18,19,,8
2076,2002,20020409,20020429,28,,45,18,19,,8
2077,2002,20020409,20020429,29,,45,18,19,,8
2078,2002,20020409,20020429,30,,45,18,19,,8
2079,2002,20020409,20020429,31,,45,18,19,,8
2080,2002,20020409,20020429,32,,45,18,19,,8
2081,2002,20020409,20020429,33,,45,18,19,,8
2082,2002,20020409,20020429,34,,45,18,19,,8
2083,2002,20020409,20020429,35,,45,18,19,,8
2084,2002,20020409,20020429,36,,45,18,19,,8
2085,2002,20020409,20020429,37,,45,18,19,,8
2086,2002,20020409,20020429,38,,45,18,19,,8
2087,2002,20020409,20020429,39,,45,18,19,,8
2088,2002,20020409,20020429,40,,45,18,19,,8
2089,2002,20020409,20020429,41,,45,18,19,,8
2090,2002,20020409,20020429,42,,45,18,19,,8
2091,2002,20020409,20020429,43,,45,18,19,,8
2092,2002,20020409,20020429,44,,45,18,19,,8
2093,2002,20020409,20020429,45,,45,18,19,,8
2094,2002,20020409,20020429,46,,45,18,19,,8
2095,2002,20020409,20020429,47,,45,18,19,,8
2096,2002,20020409,20020429,48,,45,18,19,,8
2097,2002,20020409,20020429,49,,45,18,19,,8
2098,2002,20020409,20020429,50,,45,18,19,,8
2099,2002,20020409,20020429,51,,45,18,19,,8
2100,2002,20020409,20020429,52,,45,18,19,,8
2101,2002,20020409,20020429,53,,45,18,19,,8
2102,2002,20020409,20020429,54,,45,18,19,,8
2103,2002,20020409,20020429,55,,45,18,19,,8
2104,2002,20020409,20020429,56,,45,18,19,,8
2105,2002,20020409,20020429,57,,45,18,19,,8
2106,2002,20020409,20020429,58,,45,18,19,,8
2107,2002,20020409,20020429,59,,45,18,19,,8
2108,2002,20020409,20020429,60,,45,18,19,,8
2109,2002,20020409,20020429,61,,45,18,19,,8
2110,2002,20020409,20020429,62,,45,18,19,,8
2111,2002,20020409,20020429,63,,45,18,19,,8
2112,2002,20020409,20020429,64,,45,18,19,,8
